account_id,follower_count,timestamp,day,cluster_id,cluster_tier,cluster_multiplier,content_quality,reach_24h,likes,comments,shares
46,151251,2024-08-06 12:00:00,218,7,weak,0.5251563387980186,0.01,435.57762623181793,21,7,0
71,32423,2024-08-06 12:00:00,218,12,medium,0.9303320079749579,0.8278219961933349,16147.634353108499,855,252,237
63,33231,2024-08-06 12:00:00,218,7,weak,0.5251563387980186,0.45913871252832417,2168.8481135929333,104,26,2
90,81294,2024-08-06 12:00:00,218,18,strong,1.3469450415996582,0.4704889234936692,13635.11633653119,645,107,119
89,94968,2024-08-06 12:00:00,218,11,weak,0.6138917368153555,0.5666442532978062,19903.307721365796,596,243,118
86,50656,2024-08-06 12:00:00,218,15,medium,1.004973293027726,0.6712944832611085,8160.770995677256,701,219,88
91,102446,2024-08-06 12:00:00,218,4,weak,0.7170110626873821,0.7034096617548117,8071.282712881889,273,59,11
81,868084,2024-08-06 12:00:00,218,13,weak,0.7605451499124486,0.9694270060514836,42305.63483581222,3925,517,88
80,65870,2024-08-06 12:00:00,218,1,medium,0.9642066561450202,0.30267182273331,11943.98952378294,1218,239,197
83,40657,2024-08-06 12:00:00,218,19,strong,1.342960220819816,0.37090389619049624,6660.001210978843,654,56,81
140,15189,2024-08-07 10:00:00,219,0,strong,1.6444421370419162,0.01,63.52125770768164,7,1,1
116,22755,2024-08-07 10:00:00,219,11,weak,0.6138917368153555,0.8788516701653587,3849.731156927941,96,54,26
123,15688,2024-08-07 10:00:00,219,11,weak,0.6138917368153555,0.9140296531724814,2530.9825190169695,84,31,12
125,2077,2024-08-07 10:00:00,219,11,weak,0.6138917368153555,0.612727669730513,1011.4364955088546,35,11,5
128,9892,2024-08-07 10:00:00,219,5,medium,1.1249184221693924,0.5908925395157266,7281.07360770157,403,208,69
130,86735,2024-08-07 10:00:00,219,11,weak,0.6138917368153555,0.33250637589939197,17166.792696020428,518,252,107
134,23824,2024-08-07 10:00:00,219,17,medium,1.1991848264382745,0.5964520703648731,2556.347962596461,136,18,17
139,17936,2024-08-07 10:00:00,219,11,weak,0.6138917368153555,0.7597374907005147,621.0034479030968,19,6,3
141,133199,2024-08-07 10:00:00,219,18,strong,1.3469450415996582,0.7682671556335366,3333.35853194427,163,26,32
185,12498,2024-08-07 10:00:00,219,15,medium,1.004973293027726,0.0869115489368164,191.537669686504,19,4,2
146,20906,2024-08-07 10:00:00,219,11,weak,0.6138917368153555,0.6373268213061685,2575.9757931704,66,27,14
152,59445,2024-08-07 10:00:00,219,17,medium,1.1991848264382745,0.8567000137516126,5107.4495858733135,320,38,35
158,231951,2024-08-07 10:00:00,219,17,medium,1.1991848264382745,0.672967600501673,19100.050912706436,933,128,128
161,128034,2024-08-07 10:00:00,219,1,medium,0.9642066561450202,0.7910896562065831,40595.616025931726,4080,966,651
170,11086,2024-08-07 10:00:00,219,0,strong,1.6444421370419162,0.6883535013616947,1557.072699360075,230,57,39
171,118477,2024-08-07 10:00:00,219,0,strong,1.6444421370419162,0.7664942459018687,2667.4161032294614,461,81,48
179,101948,2024-08-07 10:00:00,219,15,medium,1.004973293027726,0.4494836291015834,10656.344806684121,838,233,135
190,76410,2024-08-07 10:00:00,219,0,strong,1.6444421370419162,0.3655364810250762,62505.14872065702,10027,2076,1633
104,93923,2024-08-07 10:00:00,219,9,weak,0.6458972338226908,0.6618595982674341,14370.219294374787,672,86,62
145,27021,2024-08-07 10:00:00,219,7,weak,0.5251563387980186,0.27297349980699637,238.7784624077804,11,3,0
100,99468,2024-08-07 10:00:00,219,7,weak,0.5251563387980186,0.7862179715479942,5368.37789141766,267,71,5
10,78782,2024-08-07 10:00:00,219,3,strong,1.5930503233038356,0.44117156592569523,26688.738883068363,1884,334,211
91,102446,2024-08-07 10:00:00,219,11,weak,0.6138917368153555,0.4505763308025383,547.0526152039063,17,8,3
94,235754,2024-08-07 10:00:00,219,1,medium,0.9642066561450202,0.6320955765441703,36225.598339256954,3814,800,422
18,84906,2024-08-07 10:00:00,219,4,weak,0.7170110626873821,0.2524850534811582,5894.439690071126,185,32,8
26,75760,2024-08-07 10:00:00,219,0,strong,1.6444421370419162,0.9271968241230525,8788.268093912038,1050,330,218
27,16632,2024-08-07 10:00:00,219,13,weak,0.7605451499124486,0.5292331102856451,2641.6998275313185,185,30,5
29,57570,2024-08-07 10:00:00,219,10,weak,0.7075894724136546,0.3880761791797509,5046.568725324261,216,36,21
39,187607,2024-08-07 10:00:00,219,12,medium,0.9303320079749579,0.9811284790682672,9815.166452167614,553,186,134
45,6102,2024-08-07 10:00:00,219,7,weak,0.5251563387980186,0.534215933770575,75.98079460881306,2,0,0
48,21080,2024-08-07 10:00:00,219,15,medium,1.004973293027726,0.9163839370532084,12132.938103726268,1182,285,168
50,411814,2024-08-07 10:00:00,219,9,weak,0.6458972338226908,0.39586226309246153,9539.222557372577,608,65,45
7,7817,2024-08-07 10:00:00,219,9,weak,0.6458972338226908,0.8239458422698678,977.8208169564341,56,7,4
65,356811,2024-08-07 10:00:00,219,0,strong,1.6444421370419162,0.5176548128488567,74927.04808808526,9616,2819,1448
62,203146,2024-08-07 10:00:00,219,14,weak,0.5660353019298114,0.5809450380082407,19657.783075051993,1062,311,127
88,19349,2024-08-07 10:00:00,219,17,medium,1.1991848264382745,0.39044483898605375,11769.03370904502,594,71,88
87,5163,2024-08-07 10:00:00,219,2,medium,0.9529304658240961,0.7524272850624182,4110.4104590507195,326,46,48
81,868084,2024-08-07 10:00:00,219,13,weak,0.7605451499124486,0.5182861211192749,123522.72850566969,10306,1093,292
90,81294,2024-08-07 10:00:00,219,17,medium,1.1991848264382745,0.01,701.2616637512107,41,4,4
77,62931,2024-08-07 10:00:00,219,16,medium,0.8032338706120044,0.7529564892021222,1887.372725429197,94,20,5
68,143810,2024-08-07 10:00:00,219,4,weak,0.7170110626873821,1.0,24052.088164955883,736,137,41
66,80247,2024-08-07 10:00:00,219,13,weak,0.7605451499124486,0.9558934795379371,58857.24349404716,4216,573,128
78,45916,2024-08-07 10:00:00,219,13,weak,0.7605451499124486,0.26199687923564563,30244.64911740372,2621,261,55
153,26923,2024-08-08 10:00:00,220,13,weak,0.7605451499124486,0.43415949520037855,4412.326635173689,420,54,11
131,34395,2024-08-08 10:00:00,220,5,medium,1.1249184221693924,0.20977632121452874,2884.4058791676557,134,88,25
132,54557,2024-08-08 10:00:00,220,4,weak,0.7170110626873821,1.0,5693.737756290974,210,30,9
136,16094,2024-08-08 10:00:00,220,1,medium,0.9642066561450202,0.7654220890726073,5872.719325471061,536,154,72
195,17183,2024-08-08 10:00:00,220,10,weak,0.7075894724136546,1.0,2007.326620169186,92,14,9
142,3751,2024-08-08 10:00:00,220,4,weak,0.7170110626873821,0.7506483855466862,393.7688592939204,14,2,0
151,16556,2024-08-08 10:00:00,220,8,weak,0.6225024375087379,0.36598141493281766,501.23097108678684,29,3,1
154,22646,2024-08-08 10:00:00,220,8,weak,0.6225024375087379,0.3244916400844303,1280.4092144487183,76,7,2
170,11086,2024-08-08 10:00:00,220,17,medium,1.1991848264382745,1.0,2287.9162780668544,115,14,17
159,45894,2024-08-08 10:00:00,220,12,medium,0.9303320079749579,0.6036808482217502,7840.483757480193,424,157,92
166,111640,2024-08-08 10:00:00,220,15,medium,1.004973293027726,0.46789736214212996,5446.696435198872,420,148,52
167,48540,2024-08-08 10:00:00,220,9,weak,0.6458972338226908,0.7196108703448659,5554.443270541004,294,30,26
172,47293,2024-08-08 10:00:00,220,14,weak,0.5660353019298114,0.20502777667223007,1817.3510283474664,87,23,13
179,101948,2024-08-08 10:00:00,220,14,weak,0.5660353019298114,1.0,17618.327175587307,946,207,122
184,146163,2024-08-08 10:00:00,220,10,weak,0.7075894724136546,0.17350458245930916,4476.0848844608545,222,42,20
187,512862,2024-08-08 10:00:00,220,9,weak,0.6458972338226908,0.579849438925158,44242.12630003328,2081,315,212
128,9892,2024-08-08 10:00:00,220,3,strong,1.5930503233038356,1.0,1023.071815084249,59,10,8
157,15142,2024-08-08 10:00:00,220,16,medium,0.8032338706120044,0.38911565446604096,610.8722498631463,39,5,1
121,133390,2024-08-08 10:00:00,220,0,strong,1.6444421370419162,0.534059309231026,95208.86080041165,16193,2821,1738
62,203146,2024-08-08 10:00:00,220,3,strong,1.5930503233038356,0.36736589061715985,32665.776361465414,2544,381,241
102,8660,2024-08-08 10:00:00,220,12,medium,0.9303320079749579,1.0,5496.424942726976,294,84,77
116,22755,2024-08-08 10:00:00,220,13,weak,0.7605451499124486,1.0,2180.2202359597527,192,20,5
8,20635,2024-08-08 10:00:00,220,14,weak,0.5660353019298114,0.7700878136904115,268.60734027013854,14,4,1
16,86336,2024-08-08 10:00:00,220,10,weak,0.7075894724136546,0.6530003748330007,3178.433383080315,154,28,14
19,110788,2024-08-08 10:00:00,220,13,weak,0.7605451499124486,0.3980579858200498,8048.328233266502,544,82,15
25,31796,2024-08-08 10:00:00,220,15,medium,1.004973293027726,0.6347504018133948,1454.1643944756033,149,33,14
27,16632,2024-08-08 10:00:00,220,18,strong,1.3469450415996582,0.629509562742541,1782.3811940529279,96,12,18
33,21291,2024-08-08 10:00:00,220,11,weak,0.6138917368153555,0.7036697550940089,3235.586000216724,89,46,19
36,8920,2024-08-08 10:00:00,220,6,medium,1.0485538432295316,0.7864475083502578,172.54114064046647,8,4,0
6,463511,2024-08-08 10:00:00,220,14,weak,0.5660353019298114,0.27530374710246247,99312.96546425753,5377,1106,730
44,148412,2024-08-08 10:00:00,220,4,weak,0.7170110626873821,0.7634965088029637,82074.66799474055,2080,485,151
47,46825,2024-08-08 10:00:00,220,12,medium,0.9303320079749579,0.7425903306308406,4923.817797289229,195,97,51
50,411814,2024-08-08 10:00:00,220,10,weak,0.7075894724136546,0.21557466967175926,22341.217126155436,1078,217,93
57,20111,2024-08-08 10:00:00,220,10,weak,0.7075894724136546,0.42544395092773735,3335.983234135164,169,32,13
63,33231,2024-08-08 10:00:00,220,7,weak,0.5251563387980186,0.7090180026898185,4268.554107053498,193,62,4
64,49688,2024-08-08 10:00:00,220,11,weak,0.6138917368153555,0.41008980834043957,1213.2617792560154,38,14,8
65,356811,2024-08-08 10:00:00,220,3,strong,1.5930503233038356,0.2466636716003246,43288.36564472291,3122,488,273
92,14222,2024-08-08 10:00:00,220,9,weak,0.6458972338226908,0.12225502822515343,342.7154337508478,21,2,1
37,23060,2024-08-08 10:00:00,220,4,weak,0.7170110626873821,0.6671090498006047,6436.463416330095,194,39,9
118,8848,2024-08-09 18:00:00,221,19,strong,1.342960220819816,0.3766981467824491,960.5697061300077,72,11,10
123,15688,2024-08-09 18:00:00,221,3,strong,1.5930503233038356,0.5872987031537485,2912.8927498459148,152,34,18
132,54557,2024-08-09 18:00:00,221,12,medium,0.9303320079749579,0.908122215350372,11226.471915469197,496,209,171
133,55827,2024-08-09 18:00:00,221,3,strong,1.5930503233038356,0.6583082070626577,13544.879998054928,720,165,106
138,265860,2024-08-09 18:00:00,221,14,weak,0.5660353019298114,0.7310628890031013,62828.6539585586,2759,957,393
139,17936,2024-08-09 18:00:00,221,12,medium,0.9303320079749579,0.43957545205191645,3838.41700120056,149,61,55
142,3751,2024-08-09 18:00:00,221,19,strong,1.342960220819816,0.5072704791436321,467.4215436732725,35,4,5
173,31111,2024-08-09 18:00:00,221,3,strong,1.5930503233038356,0.5315050531097176,11778.11385532754,795,137,77
154,22646,2024-08-09 18:00:00,221,4,weak,0.7170110626873821,0.16188360459257523,1930.5262644015363,71,11,3
156,12220,2024-08-09 18:00:00,221,7,weak,0.5251563387980186,0.7699241561989744,1646.2879005313987,61,20,2
170,11086,2024-08-09 18:00:00,221,0,strong,1.6444421370419162,0.24663704714814702,750.4406105450553,110,28,15
176,107263,2024-08-09 18:00:00,221,0,strong,1.6444421370419162,0.7098623083633807,127035.75589627169,17509,4777,3005
179,101948,2024-08-09 18:00:00,221,2,medium,0.9529304658240961,0.2972117357624507,8673.324886139497,670,80,96
188,34932,2024-08-09 18:00:00,221,17,medium,1.1991848264382745,0.9470861525412958,26633.35141447194,1537,210,194
116,22755,2024-08-09 18:00:00,221,3,strong,1.5930503233038356,0.9325643917727353,5625.502633840494,370,84,37
145,27021,2024-08-09 18:00:00,221,10,weak,0.7075894724136546,1.0,1308.1592567296789,65,11,5
114,15891,2024-08-09 18:00:00,221,0,strong,1.6444421370419162,0.738593105249353,28946.435323441234,4872,807,742
110,3125,2024-08-09 18:00:00,221,6,medium,1.0485538432295316,1.0,2365.655874194609,105,48,7
15,18710,2024-08-09 18:00:00,221,0,strong,1.6444421370419162,0.31965343822162035,18213.78905810211,2654,734,412
108,235053,2024-08-09 18:00:00,221,9,weak,0.6458972338226908,0.2899548321871384,23219.283067352375,1268,148,95
2,27900,2024-08-09 18:00:00,221,19,strong,1.342960220819816,0.5826167963593831,77366.17151318734,7741,840,1001
4,115387,2024-08-09 18:00:00,221,8,weak,0.6225024375087379,0.7186364769205275,17066.41912327769,961,134,32
6,463511,2024-08-09 18:00:00,221,7,weak,0.5251563387980186,0.17587799036297153,36498.36026045537,1711,530,45
8,20635,2024-08-09 18:00:00,221,14,weak,0.5660353019298114,0.5950776324677769,399.2190099470583,19,5,2
21,23112,2024-08-09 18:00:00,221,9,weak,0.6458972338226908,0.6224858763855912,3192.1522624885333,212,20,12
25,31796,2024-08-09 18:00:00,221,13,weak,0.7605451499124486,0.47496337822858453,720.6208007154361,68,6,1
44,148412,2024-08-09 18:00:00,221,14,weak,0.5660353019298114,0.6216030924275372,33324.58275815773,1500,485,188
27,16632,2024-08-09 18:00:00,221,11,weak,0.6138917368153555,0.5420717744862849,3439.714060896547,103,42,21
51,17306,2024-08-09 18:00:00,221,5,medium,1.1249184221693924,0.20991050651418489,1110.0233372573218,59,34,8
53,10599,2024-08-09 18:00:00,221,11,weak,0.6138917368153555,0.7021332607511406,2774.0020458477625,89,32,19
54,65540,2024-08-09 18:00:00,221,2,medium,0.9529304658240961,0.3124911915318189,2398.2329754974767,152,30,27
69,22107,2024-08-09 18:00:00,221,16,medium,0.8032338706120044,0.8553086733820601,8833.904825272311,418,85,22
77,62931,2024-08-09 18:00:00,221,0,strong,1.6444421370419162,0.26937132918696766,1091.818819781346,171,32,26
94,235754,2024-08-09 18:00:00,221,10,weak,0.7075894724136546,0.01,415.6432036681218,21,2,1
104,93923,2024-08-09 18:00:00,221,4,weak,0.7170110626873821,0.7300867328639116,36299.778987619764,1206,217,62
49,64797,2024-08-09 18:00:00,221,11,weak,0.6138917368153555,0.5923091689034853,1820.2774173441726,50,20,9
104,93923,2024-08-10 22:00:00,222,10,weak,0.7075894724136546,0.06306426605277254,3053.875261679999,128,29,14
110,3125,2024-08-10 22:00:00,222,18,strong,1.3469450415996582,0.6371100937460917,4292.807605425736,199,40,48
98,10238,2024-08-10 22:00:00,222,18,strong,1.3469450415996582,0.814322830457073,2804.947769038265,121,27,32
83,40657,2024-08-10 22:00:00,222,0,strong,1.6444421370419162,0.4387398446474039,11677.187930886399,1591,388,245
85,23367,2024-08-10 22:00:00,222,19,strong,1.342960220819816,0.3918870084775447,3778.064037339763,378,34,50
84,124910,2024-08-10 22:00:00,222,2,medium,0.9529304658240961,0.7029191464337782,3019.435253695078,174,39,29
131,34395,2024-08-10 22:00:00,222,5,medium,1.1249184221693924,0.421011160387522,1204.1267412482907,68,27,11
93,122922,2024-08-10 22:00:00,222,9,weak,0.6458972338226908,0.6656032061932086,9965.432000481671,564,53,34
137,30430,2024-08-10 22:00:00,222,19,strong,1.342960220819816,0.6692629021355195,25569.559269164343,2671,255,287
199,2514,2024-08-10 22:00:00,222,8,weak,0.6225024375087379,0.7206362399662029,147.63177452850744,7,0,0
147,2432,2024-08-10 22:00:00,222,17,medium,1.1991848264382745,0.4491109575071143,427.666082867727,23,2,3
150,20125,2024-08-10 22:00:00,222,11,weak,0.6138917368153555,0.01,44.087193479535586,1,0,0
180,6413,2024-08-10 22:00:00,222,3,strong,1.5930503233038356,1.0,8232.368357970985,540,91,67
184,146163,2024-08-10 22:00:00,222,18,strong,1.3469450415996582,0.05951566581162219,4807.309140057587,230,41,42
188,34932,2024-08-10 22:00:00,222,14,weak,0.5660353019298114,0.4263501135132683,4743.110391642462,178,56,34
190,76410,2024-08-10 22:00:00,222,8,weak,0.6225024375087379,0.6507898872048998,29817.37484224652,1628,159,62
191,48997,2024-08-10 22:00:00,222,17,medium,1.1991848264382745,0.9222932326347435,13103.293427449726,602,75,97
195,17183,2024-08-10 22:00:00,222,18,strong,1.3469450415996582,0.45154105670646966,4196.648942306938,232,37,39
145,27021,2024-08-10 22:00:00,222,8,weak,0.6225024375087379,0.9224549030319714,914.978077999809,49,5,1
82,363829,2024-08-10 22:00:00,222,7,weak,0.5251563387980186,0.5947813099431262,43579.79881825489,2138,640,49
5,43262,2024-08-10 22:00:00,222,19,strong,1.342960220819816,0.3740252686041401,8365.208447046636,899,72,90
78,45916,2024-08-10 22:00:00,222,8,weak,0.6225024375087379,0.01,125.83796706509197,6,0,0
79,13681,2024-08-10 22:00:00,222,6,medium,1.0485538432295316,0.5002104570895545,3511.5936490483314,142,84,10
1,53246,2024-08-10 22:00:00,222,8,weak,0.6225024375087379,0.3621885706054616,1453.5955685296435,76,8,2
2,27900,2024-08-10 22:00:00,222,17,medium,1.1991848264382745,0.5424664838500466,12673.972263209158,620,93,91
4,115387,2024-08-10 22:00:00,222,17,medium,1.1991848264382745,0.316880267424434,11823.021226396984,705,68,87
20,199706,2024-08-10 22:00:00,222,2,medium,0.9529304658240961,0.6133087792628467,33265.834969354335,2576,310,301
27,16632,2024-08-10 22:00:00,222,13,weak,0.7605451499124486,0.6751480770911674,5463.988894212055,418,57,12
33,21291,2024-08-10 22:00:00,222,16,medium,0.8032338706120044,0.622743599893271,10853.375607135085,577,83,28
37,23060,2024-08-10 22:00:00,222,2,medium,0.9529304658240961,0.5713805597886396,3734.8506678550443,277,39,36
6,463511,2024-08-10 22:00:00,222,14,weak,0.5660353019298114,0.19649533182982365,31052.051872311793,1177,455,224
49,64797,2024-08-10 22:00:00,222,5,medium,1.1249184221693924,0.1567234653252623,600.5829476096478,28,12,4
62,203146,2024-08-10 22:00:00,222,13,weak,0.7605451499124486,0.8959216383250702,74797.35451368964,5114,879,183
63,33231,2024-08-10 22:00:00,222,13,weak,0.7605451499124486,0.6416053953320842,1262.8648735968331,92,11,2
66,80247,2024-08-10 22:00:00,222,19,strong,1.342960220819816,1.0,49852.49368198447,4345,560,530
68,143810,2024-08-10 22:00:00,222,5,medium,1.1249184221693924,0.8419744178589564,18805.6420350868,943,472,148
72,8825,2024-08-10 22:00:00,222,1,medium,0.9642066561450202,0.6494931493310828,435.82131808308685,38,8,5
73,8637,2024-08-10 22:00:00,222,11,weak,0.6138917368153555,0.6204979396553051,1249.455172066291,39,15,7
45,6102,2024-08-10 22:00:00,222,7,weak,0.5251563387980186,1.0,3101.8741551762287,158,47,3
76,50618,2024-08-10 22:00:00,222,0,strong,1.6444421370419162,0.092339592097282,6095.078691849736,983,235,146
116,22755,2024-08-11 20:00:00,223,10,weak,0.7075894724136546,1.0,4780.14451947525,233,48,21
112,13922,2024-08-11 20:00:00,223,15,medium,1.004973293027726,0.01,38.30476692250091,3,1,0
102,8660,2024-08-11 20:00:00,223,11,weak,0.6138917368153555,0.7355262091980136,1390.9260158854004,33,19,8
98,10238,2024-08-11 20:00:00,223,18,strong,1.3469450415996582,0.7465441144896379,2708.593166905032,126,19,25
87,5163,2024-08-11 20:00:00,223,2,medium,0.9529304658240961,0.12681697896258168,2257.389404013474,151,24,27
93,122922,2024-08-11 20:00:00,223,18,strong,1.3469450415996582,0.8852516089412338,41436.45776096096,1642,302,495
199,2514,2024-08-11 20:00:00,223,10,weak,0.7075894724136546,1.0,866.4452870827774,43,6,3
121,133390,2024-08-11 20:00:00,223,4,weak,0.7170110626873821,0.7281614460151763,38264.59582742259,1010,291,68
94,235754,2024-08-11 20:00:00,223,1,medium,0.9642066561450202,0.6729667911582331,26580.490900239714,3186,499,389
125,2077,2024-08-11 20:00:00,223,11,weak,0.6138917368153555,0.6841737489012896,592.6065015738103,15,7,3
183,22072,2024-08-11 20:00:00,223,4,weak,0.7170110626873821,0.7364878807713685,3139.6368930696663,107,19,5
146,20906,2024-08-11 20:00:00,223,11,weak,0.6138917368153555,0.697408800085058,14794.523011012154,361,210,71
151,16556,2024-08-11 20:00:00,223,2,medium,0.9529304658240961,0.8016990864012967,3122.085129912731,215,28,37
153,26923,2024-08-11 20:00:00,223,12,medium,0.9303320079749579,0.9255178697214985,9826.009248656506,531,176,111
154,22646,2024-08-11 20:00:00,223,4,weak,0.7170110626873821,0.12352810445166,1978.3149618593166,55,15,3
160,35020,2024-08-11 20:00:00,223,19,strong,1.342960220819816,0.9745635989734484,17148.311237189548,1304,153,218
164,111005,2024-08-11 20:00:00,223,1,medium,0.9642066561450202,0.4643007745015408,11331.01246897336,1074,291,174
177,27630,2024-08-11 20:00:00,223,13,weak,0.7605451499124486,0.7215751256072144,1086.3402109044237,82,12,2
178,4418,2024-08-11 20:00:00,223,9,weak,0.6458972338226908,0.68346204776389,317.87152128505346,18,2,1
188,34932,2024-08-11 20:00:00,223,14,weak,0.5660353019298114,0.41760250672142263,1346.3058887217348,49,17,10
81,868084,2024-08-11 20:00:00,223,13,weak,0.7605451499124486,0.7433861433474918,40852.90241327994,3059,441,99
137,30430,2024-08-11 20:00:00,223,12,medium,0.9303320079749579,0.5385627182389945,7370.919085839777,294,130,97
80,65870,2024-08-11 20:00:00,223,6,medium,1.0485538432295316,0.37747273911214974,8197.331006424793,349,230,21
83,40657,2024-08-11 20:00:00,223,18,strong,1.3469450415996582,0.6398801885331004,7520.504697823233,306,57,82
75,28034,2024-08-11 20:00:00,223,0,strong,1.6444421370419162,0.989580876485442,47421.86293154123,7932,1579,1040
79,13681,2024-08-11 20:00:00,223,3,strong,1.5930503233038356,0.07247453412621259,336.6334322380303,19,4,2
4,115387,2024-08-11 20:00:00,223,7,weak,0.5251563387980186,0.5333491517396431,22399.655098802177,905,319,23
8,20635,2024-08-11 20:00:00,223,11,weak,0.6138917368153555,1.0,73.68400500342406,2,1,0
13,18878,2024-08-11 20:00:00,223,18,strong,1.3469450415996582,0.8553810078597138,4676.901072287411,233,47,41
14,26269,2024-08-11 20:00:00,223,13,weak,0.7605451499124486,0.6528701909222394,5014.834560428816,452,54,9
15,18710,2024-08-11 20:00:00,223,15,medium,1.004973293027726,0.3416022428289205,9850.82775726983,931,281,109
28,42203,2024-08-11 20:00:00,223,19,strong,1.342960220819816,0.3550005188424042,3041.183020743616,257,25,38
31,9341,2024-08-11 20:00:00,223,15,medium,1.004973293027726,0.47549879646295273,1681.5912392380499,155,50,22
32,21334,2024-08-11 20:00:00,223,4,weak,0.7170110626873821,0.4690313937943631,131.17814648089956,3,0,0
35,131995,2024-08-11 20:00:00,223,18,strong,1.3469450415996582,0.4249233939262203,33754.19478144034,1321,233,336
6,463511,2024-08-11 20:00:00,223,14,weak,0.5660353019298114,0.13700151978466416,31283.167428986297,1309,496,182
39,187607,2024-08-11 20:00:00,223,13,weak,0.7605451499124486,0.8498836673475476,18587.12085289136,1352,192,39
38,41602,2024-08-11 20:00:00,223,18,strong,1.3469450415996582,0.38363550293947224,948.4327896084172,52,8,10
71,32423,2024-08-11 20:00:00,223,12,medium,0.9303320079749579,0.9482333244219254,34997.156317790366,2000,547,424
65,356811,2024-08-11 20:00:00,223,3,strong,1.5930503233038356,0.1730980355528598,32104.279283923926,2283,447,224
61,70457,2024-08-11 20:00:00,223,19,strong,1.342960220819816,0.30274450279419257,15843.22702858486,1548,138,163
69,22107,2024-08-11 20:00:00,223,5,medium,1.1249184221693924,0.6201508127147124,30086.35831328532,1227,655,226
54,65540,2024-08-11 20:00:00,223,1,medium,0.9642066561450202,0.08910381640952879,747.0184513473561,74,18,10
50,411814,2024-08-11 20:00:00,223,9,weak,0.6458972338226908,0.9533327909079425,164426.49896037846,9294,1155,680
44,148412,2024-08-11 20:00:00,223,4,weak,0.7170110626873821,0.9630369835241637,38261.879564713534,1226,286,70
40,85079,2024-08-11 20:00:00,223,15,medium,1.004973293027726,0.01,170.00422178509157,17,4,1
56,31015,2024-08-11 20:00:00,223,15,medium,1.004973293027726,0.5810846645952764,4734.466436585132,385,141,46
110,3125,2024-08-12 08:00:00,224,16,medium,0.8032338706120044,0.5845532238352565,691.4143910712355,31,7,2
137,30430,2024-08-12 08:00:00,224,14,weak,0.5660353019298114,0.7491524266522882,3093.4316883674733,135,49,21
112,13922,2024-08-12 08:00:00,224,16,medium,0.8032338706120044,0.01,23.29298367314079,1,0,0
117,125574,2024-08-12 08:00:00,224,18,strong,1.3469450415996582,0.8328176463637608,18531.370503097765,719,159,216
122,15728,2024-08-12 08:00:00,224,13,weak,0.7605451499124486,0.5319029984757633,2614.7372907155773,221,31,6
126,115928,2024-08-12 08:00:00,224,12,medium,0.9303320079749579,0.8458403953812008,10464.624218129164,567,204,119
133,55827,2024-08-12 08:00:00,224,0,strong,1.6444421370419162,0.7852075566175474,34060.57718643989,4609,1130,715
138,265860,2024-08-12 08:00:00,224,16,medium,0.8032338706120044,0.7534327297067424,76639.02803792164,3542,690,196
178,4418,2024-08-12 08:00:00,224,8,weak,0.6225024375087379,0.22052633774158065,122.4281448893389,5,0,0
165,54368,2024-08-12 08:00:00,224,2,medium,0.9529304658240961,0.8885668063442478,1510.754505506363,91,17,16
171,118477,2024-08-12 08:00:00,224,9,weak,0.6458972338226908,0.9948312222952193,11241.772649434688,515,80,54
177,27630,2024-08-12 08:00:00,224,12,medium,0.9303320079749579,0.5810803629034353,2155.73789447516,94,37,22
191,48997,2024-08-12 08:00:00,224,10,weak,0.7075894724136546,0.01,7.947074368203571,0,0,0
192,51263,2024-08-12 08:00:00,224,8,weak,0.6225024375087379,0.1961587161498207,1302.1073207581164,57,9,2
198,103349,2024-08-12 08:00:00,224,1,medium,0.9642066561450202,1.0,45543.21020712318,4057,1090,684
104,93923,2024-08-12 08:00:00,224,6,medium,1.0485538432295316,1.0,58500.85617215107,2938,1204,171
147,2432,2024-08-12 08:00:00,224,11,weak,0.6138917368153555,0.878079848308355,572.2352404655927,15,8,2
100,99468,2024-08-12 08:00:00,224,3,strong,1.5930503233038356,0.9005680965571063,14358.51331838805,877,180,112
91,102446,2024-08-12 08:00:00,224,5,medium,1.1249184221693924,0.6152099714409301,9121.553540451765,372,213,70
84,124910,2024-08-12 08:00:00,224,2,medium,0.9529304658240961,0.20600854482050998,6660.033146960775,501,74,75
3,88650,2024-08-12 08:00:00,224,2,medium,0.9529304658240961,0.5295425520020752,2810.2140980998743,221,35,32
5,43262,2024-08-12 08:00:00,224,19,strong,1.342960220819816,0.3892354936944475,8044.567133102489,793,75,88
11,24082,2024-08-12 08:00:00,224,2,medium,0.9529304658240961,0.7185246876064227,6857.7077484970705,429,64,71
23,28342,2024-08-12 08:00:00,224,19,strong,1.342960220819816,0.2729560168897323,2261.5728349138276,207,23,26
24,75827,2024-08-12 08:00:00,224,5,medium,1.1249184221693924,0.7748043076943183,9533.879122528846,557,290,67
30,4010,2024-08-12 08:00:00,224,7,weak,0.5251563387980186,0.45701772205729835,107.68105039532587,4,1,0
52,6365,2024-08-12 08:00:00,224,16,medium,0.8032338706120044,0.32395741415661167,868.9019027456939,54,8,2
15,18710,2024-08-12 08:00:00,224,0,strong,1.6444421370419162,0.6664954323011553,4247.738838502306,524,126,93
56,31015,2024-08-12 08:00:00,224,15,medium,1.004973293027726,0.8054747429059774,6565.674071018614,535,166,79
58,4323,2024-08-12 08:00:00,224,11,weak,0.6138917368153555,0.8926407700989966,587.8850834550427,16,6,3
