rolling_weighted_median,rolling_volatility,posting_frequency,cluster_entropy,cluster_id,posting_time_bucket,content_quality,survived,account_id,follower_count,timestamp,reach_24h,cluster_tier,likes,comments,likes_1h,likes_3h,likes_6h,comments_1h,comments_3h,comments_6h
31443.74237418109,2188.120051318413,1.0,1.5571130974576453,2,3,1.0,0,165,54368,2024-07-28 18:00:00,11562.178335235805,medium,688,135,210,308,438,16,84,141
2336.2854243128727,24352.98608223853,1.0,1.7339835690484477,14,3,0.4276972787666326,1,75,28034,2024-07-28 18:00:00,16847.833144666536,weak,921,213,143,318,536,32,45,117
2697.5472273578016,2162.1546668349124,3.0,1.8945141840289308,17,3,0.8490223351290255,1,194,21617,2024-07-28 18:00:00,6998.767631560548,medium,456,45,126,309,399,13,35,38
22488.227736915283,10820.97590586525,4.0,1.327362862920189,18,3,0.6408422395781009,0,169,63166,2024-07-28 18:00:00,12279.169869386347,strong,597,86,217,260,663,26,68,68
1555.8839436155467,1131.6827835573986,2.0,0.6874357502033552,0,3,0.5240489821496422,0,170,11086,2024-07-28 18:00:00,1456.0421522558395,strong,178,44,59,108,144,15,25,33
7201.19781715885,5272.528126396004,3.0,1.9899913091731525,5,3,0.5603609088758612,0,174,53151,2024-07-28 18:00:00,4183.083913114232,medium,247,130,67,128,227,24,119,124
1747.2248046289726,198.48936502280145,3.0,1.7219049406578621,4,3,0.6335881789276817,0,115,8434,2024-07-28 18:00:00,276.14037964506747,weak,9,1,1,2,6,0,0,0
23685.195519801942,21827.30414335533,5.0,2.0558449537770493,15,3,0.20107604971859536,0,179,101948,2024-07-28 18:00:00,6327.537113462725,medium,602,143,167,280,635,56,84,112
2949.7209905509458,6217.97715705686,3.0,1.6957425334696348,19,3,0.9006147998343054,1,181,59508,2024-07-28 18:00:00,14695.785491932826,strong,1086,119,338,805,1024,50,104,104
2495.6342701947196,763.6800848087561,2.0,1.9419277230164314,18,3,0.4070334526802925,0,185,12498,2024-07-28 18:00:00,241.09468341612154,strong,12,1,2,6,10,0,0,0
13666.288130508698,103.45849341628318,0.0,1.8032982870044423,19,3,0.7778931634023841,0,193,4086,2024-07-28 18:00:00,34.608904818000234,strong,3,0,1,1,3,0,0,0
5883.952632526073,4779.669934690273,1.0,1.5657306523961338,2,3,0.6945499740102652,0,196,10074,2024-07-28 18:00:00,4748.571850602648,medium,344,52,143,170,316,11,31,40
17175.132519269016,2468.1353664573903,1.0,1.9298490947258458,13,3,1.0,0,197,24997,2024-07-28 18:00:00,4383.432136168475,weak,372,54,52,164,294,13,34,41
21112.77465907537,27509.122318563455,4.0,1.7524236745648438,18,3,0.7479359614707788,1,175,217859,2024-07-28 18:00:00,142478.5249538921,strong,7193,1282,2201,3544,6729,259,572,1055
19843.830372384273,3770.3522919908105,4.0,1.7524236745648438,10,3,0.9709610284950518,0,166,111640,2024-07-28 18:00:00,3867.3905993898893,weak,146,34,15,61,66,4,11,12
2064.011330228095,4424.131460437669,4.0,2.111630841605602,1,3,1.0,1,33,21291,2024-07-29 18:00:00,12432.628184794015,medium,1429,278,495,1219,1305,68,254,254
1922.475305740685,5939.707475585003,1.0,2.102458338096914,12,3,0.38195437025596524,1,20,199706,2024-07-29 18:00:00,14650.820472536674,medium,733,289,214,416,665,60,184,184
51432.184023752554,7291.098424130177,4.0,1.6094379117341002,4,3,0.5760901003317573,0,91,102446,2024-07-29 18:00:00,11973.864433965216,weak,359,69,126,126,207,11,33,43
1271.2761470055757,3956.1049579613805,2.0,1.7751250083009738,18,3,0.8822955296326456,1,37,23060,2024-07-29 18:00:00,5364.893149901834,strong,231,54,60,170,206,14,34,54
2241.877437526946,23434.25875488913,4.0,1.2353468112280646,0,3,0.01,1,0,65910,2024-07-29 18:00:00,2742.765335487937,strong,342,94,166,267,267,40,50,76
416.98053229185444,2259.746401620037,4.0,1.3180952609124805,16,3,0.6255982526664174,1,47,46825,2024-07-29 18:00:00,3365.714761873201,medium,215,32,67,151,167,5,20,28
23648.068150706025,2249.6341774566517,2.0,2.2764226847058184,9,3,0.6163242250068894,0,77,62931,2024-07-29 18:00:00,301.4015711003316,weak,14,2,1,5,7,0,0,1
11380.569504430025,7019.981436889682,2.0,1.6695801263814074,14,3,0.19210039379915225,0,54,65540,2024-07-29 18:00:00,1155.8094309033204,weak,63,17,11,20,49,2,6,13
3922.628991168055,309.3874271668397,3.0,2.01615371636138,9,3,0.4704634529007714,0,55,25955,2024-07-29 18:00:00,269.79033064356486,weak,15,1,2,7,10,0,0,0
1491.2742430126975,62305.37452642677,4.0,1.543029318660004,14,3,1.0,1,66,80247,2024-07-29 18:00:00,12816.584102965038,weak,497,175,103,240,336,45,95,124
8158.181073794932,22402.27311756464,3.0,2.1377932486938294,16,3,0.6984509102552258,1,68,143810,2024-07-29 18:00:00,10173.21361098472,medium,656,81,174,353,405,15,35,66
1535.0538369374656,8051.219669203519,2.0,1.4956157795725031,13,3,0.1925690574932096,1,88,19349,2024-07-29 18:00:00,3029.5895592223333,weak,199,29,21,78,127,5,13,14
37948.14943158344,11753.802524967225,4.0,2.1377932486938294,9,3,0.1229873322137589,0,84,124910,2024-07-29 18:00:00,2198.7313170760244,weak,126,15,25,73,100,1,7,8
5444.804271780287,73276.58192613746,4.0,1.4398298917439507,9,3,0.7743325530502719,1,50,411814,2024-07-29 18:00:00,119950.86219826427,weak,6864,723,729,2504,3762,116,169,444
5715.019211140583,2863.4222737167547,2.0,2.012692642909282,17,3,0.413960618236709,0,28,42203,2024-07-29 18:00:00,1650.0905705551359,medium,88,12,14,47,90,3,6,11
3332.351624038281,3007.5417905533145,4.0,1.9002256140855205,7,3,0.39212539437164445,0,70,79525,2024-07-29 18:00:00,2413.045118957534,weak,93,28,20,34,52,4,11,24
1817.6087311113986,3828.5021755752246,3.0,1.6957425334696343,12,3,0.6433782003925496,1,109,65083,2024-07-29 18:00:00,9519.785771743838,medium,525,187,162,361,523,63,87,105
2763.9486723271257,2393.6133273839164,1.0,1.4320124916730985,11,3,0.595953270989639,1,154,22646,2024-07-29 18:00:00,4946.286689791135,weak,148,56,17,44,80,8,17,31
2949.7209905509458,75464.67698126897,4.0,1.8605343765698512,15,3,0.8739197535861265,1,104,93923,2024-07-29 18:00:00,57628.67892220915,medium,4999,1401,1688,4168,4620,571,621,1076
6835.152837104914,13952.432240757458,2.0,2.1809455595615965,10,3,0.5316966154078098,0,137,30430,2024-07-29 18:00:00,3866.8418053942155,weak,181,27,14,50,96,2,7,11
10801.931666064525,1522.7204795623195,3.0,1.8875920371247354,18,3,0.4388691136254432,0,131,34395,2024-07-29 18:00:00,695.1894270621955,strong,28,5,9,19,24,1,3,4
7211.2280640268955,1788.183309100581,1.0,1.877524280349391,9,3,0.502955523979813,0,144,21008,2024-07-29 18:00:00,2369.153252003954,weak,144,13,15,40,59,1,2,6
14418.535637333625,1756.6814864695302,2.0,1.8614296299365078,2,3,0.36892624475611185,0,118,8848,2024-07-29 18:00:00,4472.45606783597,medium,305,41,84,141,238,11,18,32
844.6717571883698,354.90457523770635,3.0,1.8479007997090662,11,3,0.2836678965261151,0,147,2432,2024-07-29 18:00:00,106.29842397160542,weak,3,1,0,1,2,0,0,0
11700.032288034947,6531.085585778284,2.0,1.9560115019140731,15,3,0.7160856508609782,1,111,16032,2024-07-29 18:00:00,19409.134650527816,medium,1446,431,307,885,1160,179,215,229
6401.250186754418,7933.5589674352605,2.0,2.1513220789212713,17,3,0.56063291424904,1,158,231951,2024-07-29 18:00:00,17672.850247290717,medium,790,108,154,299,679,42,48,88
529.2162865601717,4234.857245036317,3.0,1.7820471552051687,13,3,0.07928153384514025,0,162,135650,2024-07-29 18:00:00,59.765013330661894,weak,3,0,0,1,1,0,0,0
23952.89262278158,2862.3908083264364,2.0,1.4949657325032828,15,3,1.0,0,168,20811,2024-07-29 18:00:00,9345.035054986778,medium,710,257,238,390,626,48,103,209
23682.81971877935,11820.25105847187,2.0,1.4263010616165086,0,3,0.8353736944617762,0,171,118477,2024-07-29 18:00:00,2106.104553371455,strong,359,81,90,192,315,18,50,76
13666.288130508698,41586.349697307196,5.0,1.7524236745648438,9,3,0.7906945021604063,1,175,217859,2024-07-29 18:00:00,31253.335481538208,weak,1837,244,547,847,1332,47,94,206
88209.28537674081,35151.93067981423,3.0,1.0250939113917867,4,3,0.760846799036611,0,190,76410,2024-07-29 18:00:00,29234.959387214672,weak,1011,201,188,339,830,72,102,146
1957.287079135503,5427.153845887866,4.0,1.9899913091731525,17,3,0.2706107987727265,1,174,53151,2024-07-29 18:00:00,2821.739330986724,medium,141,22,32,68,101,11,16,17
2377.8200855856508,2915.779687400151,3.0,2.0423161235496075,7,3,0.6323472898973733,0,28,42203,2024-07-30 18:00:00,1521.0515211266377,weak,73,19,11,25,44,2,7,7
1206.0596326929333,7148.023145161839,6.0,1.7043600884081227,4,3,0.6650145316398867,1,93,122922,2024-07-30 18:00:00,6605.787748721671,weak,230,50,21,49,113,4,8,28
629.9659812543083,8978.938058113526,5.0,1.5148560397565352,0,3,1.0,1,5,43262,2024-07-30 18:00:00,16267.584954377731,strong,2697,568,1218,1649,2670,171,329,566
121.23039073976888,1113.1843883410058,2.0,2.068478530737835,9,3,0.4885929872746211,1,7,7817,2024-07-30 18:00:00,697.2797115840092,weak,40,4,5,16,24,0,1,2
5894.686887390146,11858.812468236994,3.0,1.333074292976779,9,3,0.6914103098517873,0,9,20478,2024-07-30 18:00:00,4586.647068624255,weak,217,31,22,66,101,2,7,16
28593.791545037424,1309.3194162598622,2.0,2.1377932486938294,1,3,0.3931129716127023,0,14,26269,2024-07-30 18:00:00,2846.9888912031774,medium,259,66,94,165,187,10,30,48
162672.74583543147,1590.828917636496,3.0,1.033114087116671,19,3,0.3875332199836753,0,23,28342,2024-07-30 18:00:00,1597.431756451706,strong,135,19,30,75,137,5,15,15
1134.081114776408,3717.493122292704,3.0,1.6525902226018676,10,3,0.5255711926893581,1,32,21334,2024-07-30 18:00:00,5829.802481988597,weak,305,41,41,95,166,7,14,22
17016.907050043734,286.19540815256164,2.0,2.0854684344173746,13,3,0.5641732933562407,0,72,8825,2024-07-30 18:00:00,337.79268739102224,weak,28,3,6,12,22,1,1,1
16546.008862916453,1899.24675505712,0.0,1.9468389983053853,18,3,0.762365035946411,1,57,20111,2024-07-30 18:00:00,23508.302080428257,strong,1318,238,512,578,1063,51,130,220
4115.212947250125,5591.876664979122,2.0,1.5953541330364587,19,3,0.514155852041096,1,42,50038,2024-07-30 18:00:00,30349.245734483437,strong,3178,359,1120,1806,2668,173,375,418
4565.81838620921,12643.96394601375,1.0,1.8740632069972931,3,3,0.22021407917698402,1,80,65870,2024-07-30 18:00:00,8661.218951790193,strong,483,90,151,266,432,28,46,74
26374.477194232786,10424.323679654128,2.0,1.7751250080009737,5,3,1.0,1,78,45916,2024-07-30 18:00:00,52959.316596140576,medium,3146,1411,791,1324,2236,347,808,1219
3232.521353523884,11275.038800716378,1.0,1.8726130049604368,4,3,0.42698553332149075,1,76,50618,2024-07-30 18:00:00,6990.6006043520065,weak,235,37,41,92,121,2,12,20
221.74146639236605,7999.697667403098,3.0,1.4956157795725031,17,3,0.5355936581978182,1,88,19349,2024-07-30 18:00:00,5119.726149322808,medium,275,33,69,149,180,8,21,25
12279.169869386347,425.3496574435572,1.0,1.7751250080009737,14,3,0.7706276147571135,0,58,4323,2024-07-30 18:00:00,304.58028326100947,weak,13,4,1,3,7,0,0,1
2130.6682521654366,2978.7320234386702,2.0,1.7650572514256293,4,3,0.8775895859852633,0,73,8637,2024-07-30 18:00:00,1333.7269552680189,weak,39,9,5,19,26,3,3,8
55409.41209711581,9960.709537187067,2.0,1.8217383925208384,15,3,0.6367407743295508,0,15,18710,2024-07-30 18:00:00,11216.505646488784,medium,819,247,317,367,691,59,180,204
26022.13853363853,10046.30890806139,3.0,2.0989972645448165,17,3,0.34364410824265984,1,90,81294,2024-07-30 18:00:00,26212.093258953006,medium,1533,156,309,678,1232,64,162,162
51432.184023752554,75546.48699316313,5.0,1.9298490945258457,9,3,0.7899053842763885,0,104,93923,2024-07-30 18:00:00,22158.26439697515,weak,1087,124,157,469,630,15,37,71
13230.80084553491,19292.159644860963,4.0,1.2779914683584597,1,3,0.7823993586988073,1,152,59445,2024-07-30 18:00:00,20889.779189730296,medium,2044,493,757,1854,1854,115,251,565
12022.074031279873,537.0963062287142,4.0,1.6604076226727198,4,3,0.780337448864591,0,113,16534,2024-07-30 18:00:00,5300.885978908456,weak,182,40,35,88,137,3,31,33
2650.5402348614566,707.3993600820777,1.0,1.5910929047167253,6,3,0.5365386608479364,0,142,3751,2024-07-30 18:00:00,317.2811080380995,medium,13,7,2,7,7,2,3,6
17249.47572971631,192.78637873336532,4.0,1.872613005060437,7,3,0.338863401483326,0,115,8434,2024-07-30 18:00:00,8.818915136646593,weak,0,0,0,0,0,0,0,0
5387.8354980609165,1718.553640497169,1.0,1.5657306523961336,3,3,1.0,0,116,22755,2024-07-30 18:00:00,1650.7829151217836,strong,121,17,62,75,128,5,12,17
1692.2163272702855,48227.602157554975,2.0,1.4398298917439507,4,3,0.5720413497871892,1,121,133390,2024-07-30 18:00:00,37517.838833285285,weak,1134,287,117,413,676,34,111,151
2137.7484481372803,91520.61487979919,4.0,1.4616359722134236,0,3,0.8081082206492904,1,138,265860,2024-07-30 18:00:00,203443.55137470155,strong,33781,6895,8061,26703,26703,2051,4527,6152
1127.8299195443099,2627.214470891278,3.0,1.9172155177650603,2,3,0.6046872743458052,1,139,17936,2024-07-30 18:00:00,3624.907922190886,medium,219,45,64,143,192,9,34,57
3600.086810737657,981.64453541695,5.0,1.7388948443374017,10,3,0.4859226141151318,0,151,16556,2024-07-30 18:00:00,592.4598664712456,weak,25,5,3,12,13,0,1,3
5732.628369778022,55597.87148102739,4.0,1.122372128666931,18,3,0.25477327295613517,1,130,86735,2024-07-30 18:00:00,34003.38695562405,strong,1388,289,532,826,1478,68,191,236
1558.880447011696,12112.470374592978,0.0,1.3727655302924486,11,3,0.6717385067338671,1,161,128034,2024-07-30 18:00:00,17153.628213339307,weak,599,213,82,324,491,40,135,135
548.8486166810262,8674.719361913661,1.0,1.7058102903449792,12,3,0.3224975750966566,1,188,34932,2024-07-30 18:00:00,4015.1851061112493,medium,158,60,39,84,171,18,20,46
1024.753862330356,3309.708305021739,2.0,1.8217383925208384,5,3,0.30213622869720624,1,192,51263,2024-07-30 18:00:00,5923.591779807723,medium,342,141,86,180,251,49,52,87
3029.5895592223333,69538.65624320728,2.0,2.068478530737835,19,3,0.3377529281442956,1,187,512862,2024-07-30 18:00:00,54783.07689191792,strong,5287,585,2071,4134,4157,208,488,568
14602.375806211823,3279.5505892209394,3.0,1.9433779249532876,2,3,0.7746588029523533,0,186,9043,2024-07-30 18:00:00,3172.018187204462,medium,183,39,39,95,140,15,22,24
3181.606511245522,99.90720680175245,1.0,1.6781976812198953,0,3,0.19830732939701914,0,193,4086,2024-07-30 18:00:00,205.28491481991287,strong,31,8,7,18,26,2,4,5
11828.644933308933,10445.706749422512,3.0,1.6229667419615423,17,3,1.0,1,176,107263,2024-07-30 18:00:00,26143.495384994465,medium,1509,223,445,1009,1360,44,151,198
15714.819301777472,10425.819797768161,5.0,1.4843373059495533,3,3,0.4817588085808148,0,169,63166,2024-07-30 18:00:00,3057.2690452238476,strong,230,35,44,136,156,19,23,23
8484.35149362279,1778.0895295308042,1.0,1.748962601112746,14,3,0.29663039915602546,0,183,22072,2024-07-30 18:00:00,464.72249118995103,weak,20,6,5,9,14,1,2,4
4015.1851061112493,78819.51203460126,4.0,1.7751250083009738,4,1,0.5168771455199791,0,44,148412,2024-07-31 10:00:00,3066.9930698958037,weak,108,18,21,57,68,4,8,17
6015.106753680094,11613.147913649651,3.0,1.428551418121001,4,1,0.2808634921267913,0,9,20478,2024-07-31 10:00:00,2396.298619177072,weak,81,15,13,48,55,2,5,11
33634.31184235923,2196.5630470444544,3.0,1.5571130973576457,18,1,0.01,0,12,16634,2024-07-31 10:00:00,9.14421627109723,strong,0,0,0,0,0,0,0,0
1922.475305740685,1328.4148743639173,3.0,2.1116308415056015,12,1,0.7763757495681796,1,14,26269,2024-07-31 10:00:00,5443.549897995813,medium,217,99,39,121,185,23,34,83
7427.302736929628,1535.6845430282767,4.0,0.9819416005240194,6,1,0.31067212864026944,0,23,28342,2024-07-31 10:00:00,1316.4153083229053,medium,56,38,10,31,51,10,22,22
2117.750749850243,721.1402589960038,2.0,1.6229667419615423,6,1,0.6948487049688334,0,30,4010,2024-07-31 10:00:00,1843.1085315809214,medium,100,51,32,60,94,30,39,39
416.98053229185444,3972.0327774881976,3.0,1.6399566457410824,12,1,0.7833127954689557,1,37,23060,2024-07-31 10:00:00,3734.2801314832755,medium,201,65,46,137,167,21,67,67
2459.808817542425,6608.326022464861,3.0,1.7078211618602201,6,1,0.8833893231169826,1,42,50038,2024-07-31 10:00:00,91159.90525142492,medium,3877,2620,981,1967,3045,527,1353,2338
3484.6265727632804,3882.9773875694414,1.0,2.012692642909282,10,1,0.5210210506851878,1,29,57570,2024-07-31 10:00:00,4113.267228436565,weak,191,29,36,86,104,8,24,24
19465.7840866838,18123.112058884228,4.0,1.6385064438042258,7,1,0.18474556961236432,0,46,151251,2024-07-31 10:00:00,4803.316227428179,weak,166,71,34,59,94,6,22,49
29042.965797469282,1517.0295616987767,2.0,1.7339835690484477,7,1,0.792256044795089,0,49,64797,2024-07-31 10:00:00,1673.7004804137193,weak,62,21,12,40,44,2,11,13
395.21813262685913,32224.06241952698,2.0,2.1809455595615965,3,1,0.5315525517855074,1,62,203146,2024-07-31 10:00:00,38901.59116717711,strong,2298,537,923,1574,1779,221,298,510
2257.4679894352375,4747.866535356108,2.0,1.6002654083254124,13,1,0.5523751671944154,1,63,33231,2024-07-31 10:00:00,2863.5435610541513,weak,222,28,58,104,170,5,19,23
1668.7002755192175,1254.0324285207003,1.0,1.8343719693816238,12,1,0.408847113042451,1,64,49688,2024-07-31 10:00:00,5783.89049990018,medium,247,93,66,131,202,19,52,70
781.297034794666,8001.74404481432,5.0,1.6385064438042258,8,1,0.43808276421591397,1,71,32423,2024-07-31 10:00:00,5447.464936840096,weak,332,34,65,211,224,7,11,20
12699.203796049864,3065.217969890406,3.0,1.8464505978722094,10,1,0.7840416962355105,0,73,8637,2024-07-31 10:00:00,1353.7729063454788,weak,61,10,7,18,34,2,5,5
12841.378807794708,77056.19928999468,4.0,2.293412588385358,3,1,0.47245871225908936,0,74,138485,2024-07-31 10:00:00,11338.546334894249,strong,635,140,133,340,567,25,76,93
24676.644969128287,58427.25326282376,3.0,1.6080828083962646,0,1,0.19881685427891008,1,6,463511,2024-07-31 10:00:00,78935.73554982601,strong,9356,3245,3654,6896,8775,892,1482,2595
1997.5607468067128,4059.2148753249976,0.0,1.7751250083009738,7,1,1.0,1,48,21080,2024-07-31 10:00:00,3826.1172696494928,weak,181,59,42,92,120,12,26,45
1604.520918169332,7258.668829498469,5.0,1.4843373059495535,11,1,0.5359639725534222,1,91,102446,2024-07-31 10:00:00,7738.450489213875,weak,208,89,31,62,108,12,38,63
4176.878334763541,73028.26988100576,5.0,1.1582146929012183,12,1,0.7245367292548303,1,95,89316,2024-07-31 10:00:00,21830.297226916733,medium,1112,428,282,653,953,157,267,336
11973.864433965216,3885.387219009548,3.0,1.2706817217249797,12,1,0.3776184728858467,0,101,29807,2024-07-31 10:00:00,4663.12809145298,medium,234,84,87,127,199,10,43,55
47516.69740288607,3099.938554795377,3.0,1.7297223406287143,13,1,0.09160555649684124,0,105,23999,2024-07-31 10:00:00,36.63369443636747,weak,3,0,0,0,1,0,0,0
38481.21712434435,19630.80266516209,5.0,1.2779914683584597,2,1,0.44090280684024385,0,152,59445,2024-07-31 10:00:00,7577.08048050671,medium,512,94,81,324,368,9,24,62
5732.628369778022,7492.8831282098945,3.0,1.973001405593613,3,1,1.0,1,111,16032,2024-07-31 10:00:00,17170.860249644793,strong,1199,203,318,891,1160,61,276,276
3517.724054622311,44974.91976639567,2.0,1.4023890109327735,12,1,0.16962423193921192,1,121,133390,2024-07-31 10:00:00,14866.084567440943,medium,621,296,171,345,434,38,134,239
2672.18886854065,1466.1503256899368,3.0,1.847900799709066,9,1,0.1043177151308021,0,131,34395,2024-07-31 10:00:00,828.7146170840596,weak,46,5,4,15,23,0,2,3
1597.431756451706,10958.856202117839,5.0,2.012692642909282,12,1,0.9196413225248152,1,132,54557,2024-07-31 10:00:00,7036.357784878886,medium,395,133,89,266,395,45,118,118
5883.952632526073,1743.5974827616049,2.0,1.8032982870044423,9,1,0.8007018274251346,0,144,21008,2024-07-31 10:00:00,1776.0691554532577,weak,91,12,24,24,57,1,3,6
16488.280347390573,386.92735472124536,3.0,1.8479007997090662,17,1,0.5158093740684206,0,147,2432,2024-07-31 10:00:00,852.0399316454962,medium,48,5,14,27,32,0,1,4
8923.083755543757,3042.4978483830264,0.0,1.6350453703521282,0,1,0.8843128839422645,0,156,12220,2024-07-31 10:00:00,4099.0771534565965,strong,496,139,139,359,463,29,146,146
23300.337814686158,8639.29140575318,2.0,1.7058102903449792,2,1,0.46818047777395755,0,188,34932,2024-07-31 10:00:00,2911.8946681465395,medium,169,31,27,119,149,6,12,15
1082.3676783204642,2624.8705139601316,4.0,1.9468389984053853,8,1,0.39372684036925754,0,139,17936,2024-07-31 10:00:00,321.29522027179564,weak,17,1,2,10,11,0,0,0
32642.256261677743,3563.183437194122,2.0,1.5642804504592773,5,1,1.0,0,168,20811,2024-07-31 10:00:00,5113.70335199375,medium,211,146,48,106,180,36,63,107
5390.027976557099,41604.99255931087,5.0,1.7650572515256293,18,1,0.6105235296870797,1,175,217859,2024-07-31 10:00:00,33576.21013928273,strong,1519,296,519,832,1503,72,88,271
2536.4801972948267,218.7303511025656,1.0,1.6695801263814074,8,1,0.9764465936502514,0,178,4418,2024-07-31 10:00:00,995.122125708857,weak,46,7,8,13,26,1,2,4
10189.583991275345,2194.9989024249403,3.0,2.1547831523733687,17,1,0.5237097477894866,0,180,6413,2024-07-31 10:00:00,1845.835032115322,medium,94,15,15,54,103,4,8,12
2495.6342701947196,1859.8253035086323,2.0,1.6796478831567514,12,1,0.18390971436043335,0,183,22072,2024-07-31 10:00:00,2369.3835920953343,medium,110,47,18,77,95,15,34,46
47503.0919818937,809.6245216237919,2.0,1.8464505978722094,15,1,0.3640967234557166,0,185,12498,2024-07-31 10:00:00,334.4893033882331,medium,31,10,8,21,27,2,5,8
46281.64077244224,4917.063597144389,3.0,2.03885505009751,6,1,0.8266397484354833,0,106,144081,2024-07-31 10:00:00,10944.307441152052,medium,484,235,259,321,400,81,121,187
5220.021582660629,8776.527985741908,1.0,1.8444397262569683,10,1,0.7685027252917421,1,164,111005,2024-07-31 10:00:00,18216.052670645586,weak,838,141,188,435,579,31,72,152
2146.6271402011416,17236.603072545116,3.0,2.068478530737835,0,1,0.7023006679662961,1,167,48540,2024-07-31 10:00:00,20730.077401758586,strong,3048,748,1157,1835,2625,203,672,672
23722.258278600155,9207.349270109164,1.0,1.6525902226018672,14,3,0.11759621167827684,0,40,85079,2024-08-01 22:00:00,1883.217011173349,weak,100,23,11,36,57,2,7,15
676.2370103728314,24235.558747108294,3.0,1.704360088408123,4,3,0.7430235981069937,1,39,187607,2024-08-01 22:00:00,44673.8688275582,weak,1108,318,75,375,518,57,59,177
5226.5963804570165,3889.402389072717,4.0,1.5741030011371855,12,3,0.5326051988888152,0,37,23060,2024-08-01 22:00:00,3342.241058456267,medium,139,64,41,78,119,16,72,72
4172.872747021581,3658.7336962284367,4.0,1.6525902226018676,2,3,0.08771500361558217,0,32,21334,2024-08-01 22:00:00,772.3355475499397,medium,58,9,16,27,55,2,8,11
3178.368512513545,1499.880992220937,5.0,0.9989315042035591,6,3,0.44730335877983907,0,23,28342,2024-08-01 22:00:00,1301.668381547295,medium,72,37,14,30,56,7,15,28
1349.6977914026943,3014.973078427702,3.0,1.1205710365360086,13,3,0.8962099036764877,1,25,31796,2024-08-01 22:00:00,2810.0909329412607,weak,206,30,24,84,118,2,9,13
448.48077877271663,2475.4222861608923,3.0,1.6695801263814072,9,3,0.7691548474533201,1,24,75827,2024-08-01 22:00:00,3747.5459387302767,weak,235,29,31,90,199,5,11,19
4138.311905750749,10677.513146686015,1.0,1.1058898786247633,11,3,0.7349626318942789,1,41,53123,2024-08-01 22:00:00,16096.508638989133,weak,532,172,78,258,466,32,64,122
121.23039073976888,10754.229971793298,1.0,1.6342452155844922,18,3,0.7463001588790056,1,27,16632,2024-08-01 22:00:00,5644.689901857011,strong,218,53,97,123,175,17,31,58
501.6900071914866,2106.3380134391664,1.0,2.106719566116648,7,3,1.0,1,8,20635,2024-08-01 22:00:00,697.9521114290048,weak,35,9,4,14,23,1,3,6
1436.2271209360022,111656.45903944098,2.0,2.154783152373369,16,3,0.5743316150913834,1,82,363829,2024-08-01 22:00:00,47228.84860381218,medium,2645,411,637,1491,1912,109,169,330
11443.570475202421,7358.110485711195,3.0,1.692281460117537,2,3,0.1819134732988937,0,54,65540,2024-08-01 22:00:00,3268.5812525615383,medium,249,36,45,123,181,11,29,29
4853.891231696706,8196.079970974057,2.0,2.012692642909282,12,3,0.7077619599483439,1,56,31015,2024-08-01 22:00:00,4930.505162356832,medium,210,73,73,124,156,21,30,68
2823.670517563501,15071.278725166143,0.0,2.111630841505602,3,3,0.23794229683655008,1,61,70457,2024-08-01 22:00:00,13751.690084124491,strong,850,139,232,662,724,27,58,133
17479.841596073536,1558.1215956995688,2.0,1.8343719693816238,0,3,0.3873248944791754,0,64,49688,2024-08-01 22:00:00,8847.904744270489,strong,1177,287,465,718,1131,65,240,240
5409.016599740542,17524.755991223188,3.0,2.01615371646138,10,3,0.7218705210136843,1,67,31587,2024-08-01 22:00:00,12349.928509624307,weak,607,105,66,199,318,10,31,45
13002.492528097635,2326.092615661,2.0,2.220636796877266,17,3,0.7284933503559581,0,77,62931,2024-08-01 22:00:00,2470.9006139159933,medium,143,18,29,69,95,3,10,14
1945.5928270307504,1432.2152997966575,1.0,1.033114087116671,6,3,0.7980016122831683,1,79,13681,2024-08-01 22:00:00,9569.25504392583,medium,432,239,168,257,331,105,140,167
12457.903853189966,5922.466996194481,1.0,1.733983569048448,6,3,0.7176560105713761,0,43,18942,2024-08-01 22:00:00,395.006591347308,medium,15,11,3,9,11,3,6,7
5828.263170501319,72918.5124676006,5.0,1.1582146929012183,12,3,0.6241550947961624,1,95,89316,2024-08-01 22:00:00,24582.97445520305,medium,1343,453,322,601,1043,83,215,354
13700.644844924336,1672.7027082228255,3.0,1.6525902226018674,4,3,0.6425415145893288,0,53,10599,2024-08-01 22:00:00,244.6052439917708,weak,9,1,1,3,6,0,0,0
1788.6683925871175,6494.61627291231,5.0,1.6094379117341002,4,3,0.4909621231909553,1,91,102446,2024-08-01 22:00:00,5393.8547905871565,weak,158,37,18,47,76,4,14,17
20496.17817875543,25468.710008479084,1.0,1.8032982870044423,17,3,0.8105182240432143,1,135,149819,2024-08-01 22:00:00,309015.2040061631,medium,19423,2481,5263,13306,18890,800,1277,2436
11700.032288034947,2240.9672400459804,4.0,2.029682546588822,16,3,0.6098795988142994,0,98,10238,2024-08-01 22:00:00,1048.0530652448338,medium,56,9,17,25,36,2,4,5
34219.283560898366,6774.159328317347,4.0,1.7339835690484477,11,3,0.923908661421643,0,11,24082,2024-08-01 22:00:00,8115.5409407854695,weak,244,109,23,55,111,8,25,55
5802.831565828345,2697.640466194228,0.0,1.9172155177650603,2,3,0.5974509186776178,0,134,23824,2024-08-01 22:00:00,976.6916428613229,medium,57,10,14,31,56,5,5,9
